transaction_id,store_type,category,customer_type,gender,payment_method,day_of_week,month,is_weekend,quantity,unit_price,discount_pct,discount_amount,subtotal,tax_amount,total_sales
TXN01095,Supermarket,Beverages,Normal,Male,GCash,Sunday,10,1,25,108.04,15,405.15,2295.85,275.5,2571.35
TXN01096,Supermarket,Bakery,Member,Female,Credit Card,Monday,10,0,15,260.81,5,195.61,3716.54,445.98,4162.52
TXN01097,Hypermarket,Bakery,Member,Female,E-Wallet,Friday,2,0,26,319.24,20,1660.05,6640.19,796.82,7437.01
TXN01098,Supermarket,Snacks,Member,Male,Credit Card,Friday,7,0,8,63.94,30,153.46,358.06,42.97,401.03
TXN01099,Hypermarket,Canned,Normal,Female,Cash,Thursday,2,0,24,173.7,25,1042.2,3126.6,375.19,3501.79
TXN01100,Convenience,Personal,Member,Male,E-Wallet,Wednesday,12,0,48,64.76,25,777.12,2331.36,279.76,2611.12
TXN01101,Hypermarket,Snacks,Member,Male,Cash,Monday,6,0,38,239.15,10,908.77,8178.93,981.47,9160.4
TXN01102,Convenience,Bakery,Normal,Female,Credit Card,Friday,5,0,6,452.8,5,135.84,2580.96,309.72,2890.68
TXN01103,Supermarket,Staples,Normal,Female,Credit Card,Monday,4,0,35,492.19,5,861.33,16365.32,1963.84,18329.16
TXN01104,Hypermarket,Beverages,Normal,Male,GCash,Friday,7,0,42,336.67,10,1414.01,12726.13,1527.14,14253.27
TXN01105,Supermarket,Snacks,Normal,Male,Credit Card,Tuesday,8,0,1,122.74,20,24.55,98.19,11.78,109.97
TXN01106,Convenience,Canned,Member,Female,Cash,Monday,4,0,46,457.63,0,0.0,21050.98,2526.12,23577.1
TXN01107,Convenience,Bakery,Member,Male,Credit Card,Tuesday,1,0,36,282.31,25,2540.79,7622.37,914.68,8537.05
TXN01108,Convenience,Personal,Member,Female,GCash,Monday,1,0,12,119.19,20,286.06,1144.22,137.31,1281.53
TXN01109,Supermarket,Bakery,Member,Male,GCash,Wednesday,1,0,38,464.78,30,5298.49,12363.15,1483.58,13846.73
TXN01110,Supermarket,Personal,Member,Male,Cash,Thursday,11,0,11,390.86,20,859.89,3439.57,412.75,3852.32
TXN01111,Supermarket,Snacks,Normal,Female,E-Wallet,Saturday,1,1,12,379.27,0,0.0,4551.24,546.15,5097.39
TXN01112,Supermarket,Personal,Member,Female,Credit Card,Saturday,5,1,42,369.13,0,0.0,15503.46,1860.42,17363.88
TXN01113,Convenience,Household,Member,Female,GCash,Saturday,4,1,50,140.15,0,0.0,7007.5,840.9,7848.4
TXN01114,Convenience,Household,Member,Female,Credit Card,Tuesday,9,0,39,144.95,0,0.0,5653.05,678.37,6331.42
TXN01115,Hypermarket,Household,Normal,Female,Credit Card,Sunday,3,1,7,359.73,10,251.81,2266.3,271.96,2538.26
TXN01116,Hypermarket,Canned,Normal,Female,E-Wallet,Friday,7,0,11,148.88,20,327.54,1310.14,157.22,1467.36
TXN01117,Supermarket,Canned,Member,Female,GCash,Saturday,11,1,36,247.4,20,1781.28,7125.12,855.01,7980.13
TXN01118,Convenience,Staples,Normal,Male,Credit Card,Wednesday,8,0,31,401.9,10,1245.89,11213.01,1345.56,12558.57
TXN01119,Convenience,Canned,Normal,Male,GCash,Saturday,6,1,33,402.78,0,0.0,13291.74,1595.01,14886.75
TXN01120,Convenience,Snacks,Normal,Male,Cash,Monday,12,0,13,253.97,0,0.0,3301.61,396.19,3697.8
TXN01121,Hypermarket,Bakery,Normal,Female,Cash,Tuesday,10,0,18,406.49,0,0.0,7316.82,878.02,8194.84
TXN01122,Hypermarket,Bakery,Normal,Female,Credit Card,Sunday,1,1,41,427.38,5,876.13,16646.45,1997.57,18644.02
TXN01123,Convenience,Staples,Normal,Female,GCash,Monday,8,0,24,344.65,10,827.16,7444.44,893.33,8337.77
TXN01124,Convenience,Canned,Normal,Male,Credit Card,Sunday,10,1,9,152.79,0,0.0,1375.11,165.01,1540.12
TXN01125,Convenience,Personal,Member,Female,GCash,Monday,3,0,31,173.31,5,268.63,5103.98,612.48,5716.46
TXN01126,Hypermarket,Staples,Member,Female,GCash,Monday,8,0,41,191.68,0,0.0,7858.88,943.07,8801.95
TXN01127,Convenience,Personal,Normal,Male,E-Wallet,Thursday,12,0,10,102.56,10,102.56,923.04,110.76,1033.8
TXN01128,Convenience,Personal,Member,Female,E-Wallet,Thursday,4,0,2,172.92,5,17.29,328.55,39.43,367.98
TXN01129,Supermarket,Beverages,Member,Male,E-Wallet,Friday,8,0,38,144.28,5,274.13,5208.51,625.02,5833.53
TXN01130,Supermarket,Bakery,Normal,Male,Credit Card,Tuesday,11,0,15,254.9,5,191.18,3632.32,435.88,4068.2
TXN01131,Hypermarket,Household,Member,Female,E-Wallet,Wednesday,1,0,3,458.8,30,412.92,963.48,115.62,1079.1
TXN01132,Convenience,Canned,Normal,Female,E-Wallet,Wednesday,3,0,43,97.02,0,0.0,4171.86,500.62,4672.48
TXN01133,Convenience,Personal,Normal,Female,Cash,Wednesday,6,0,31,374.12,10,1159.77,10437.95,1252.55,11690.5
TXN01134,Supermarket,Beverages,Normal,Male,GCash,Monday,9,0,6,359.28,15,323.35,1832.33,219.88,2052.21
TXN01135,Hypermarket,Bakery,Member,Male,GCash,Thursday,2,0,3,93.09,10,27.93,251.34,30.16,281.5
TXN01136,Supermarket,Household,Member,Male,E-Wallet,Tuesday,11,0,11,465.16,25,1279.19,3837.57,460.51,4298.08
TXN01137,Supermarket,Personal,Member,Female,GCash,Monday,1,0,15,305.81,5,229.36,4357.79,522.93,4880.72
TXN01138,Supermarket,Personal,Member,Female,Cash,Sunday,10,1,45,213.68,5,480.78,9134.82,1096.18,10231.0
TXN01139,Supermarket,Staples,Normal,Female,Cash,Thursday,3,0,28,390.44,0,0.0,10932.32,1311.88,12244.2
TXN01140,Convenience,Staples,Normal,Female,E-Wallet,Thursday,4,0,10,165.81,10,165.81,1492.29,179.07,1671.36
TXN01141,Convenience,Bakery,Member,Male,Cash,Saturday,11,1,38,362.08,0,0.0,13759.04,1651.08,15410.12
TXN01142,Supermarket,Household,Normal,Male,GCash,Saturday,5,1,47,67.87,0,0.0,3189.89,382.79,3572.68
TXN01143,Hypermarket,Personal,Normal,Male,Credit Card,Tuesday,3,0,50,427.73,10,2138.65,19247.85,2309.74,21557.59
TXN01144,Hypermarket,Bakery,Member,Male,GCash,Sunday,10,1,50,251.68,10,1258.4,11325.6,1359.07,12684.67
TXN01145,Hypermarket,Bakery,Normal,Female,Credit Card,Tuesday,11,0,7,336.51,0,0.0,2355.57,282.67,2638.24
TXN01146,Hypermarket,Snacks,Member,Female,E-Wallet,Tuesday,2,0,15,149.56,10,224.34,2019.06,242.29,2261.35
TXN01147,Supermarket,Canned,Normal,Female,Credit Card,Monday,2,0,18,354.68,10,638.42,5745.82,689.5,6435.32
TXN01148,Convenience,Staples,Member,Male,Cash,Friday,7,0,18,397.51,0,0.0,7155.18,858.62,8013.8
TXN01149,Hypermarket,Household,Normal,Male,GCash,Tuesday,9,0,41,262.95,5,539.05,10241.9,1229.03,11470.93
TXN01150,Supermarket,Personal,Normal,Female,Credit Card,Saturday,10,1,24,327.98,15,1180.73,6690.79,802.89,7493.68
TXN01151,Hypermarket,Bakery,Member,Female,GCash,Friday,2,0,2,255.35,10,51.07,459.63,55.16,514.79
TXN01152,Hypermarket,Personal,Member,Male,E-Wallet,Monday,7,0,40,452.34,5,904.68,17188.92,2062.67,19251.59
TXN01153,Supermarket,Snacks,Member,Female,E-Wallet,Friday,7,0,20,274.04,5,274.04,5206.76,624.81,5831.57
TXN01154,Convenience,Household,Member,Male,Cash,Wednesday,11,0,34,428.81,10,1457.95,13121.59,1574.59,14696.18
TXN01155,Convenience,Bakery,Normal,Male,E-Wallet,Sunday,7,1,43,410.61,25,4414.06,13242.17,1589.06,14831.23
TXN01156,Supermarket,Personal,Normal,Male,Credit Card,Friday,3,0,26,234.73,10,610.3,5492.68,659.12,6151.8
TXN01157,Convenience,Staples,Member,Female,E-Wallet,Tuesday,12,0,7,153.54,0,0.0,1074.78,128.97,1203.75
TXN01158,Supermarket,Canned,Normal,Female,Cash,Monday,7,0,38,232.74,5,442.21,8401.91,1008.23,9410.14
TXN01159,Supermarket,Snacks,Member,Male,GCash,Sunday,1,1,30,421.8,20,2530.8,10123.2,1214.78,11337.98
TXN01160,Supermarket,Household,Member,Female,GCash,Tuesday,10,0,42,152.43,0,0.0,6402.06,768.25,7170.31
TXN01161,Convenience,Snacks,Normal,Male,E-Wallet,Sunday,1,1,5,286.0,30,429.0,1001.0,120.12,1121.12
TXN01162,Supermarket,Staples,Normal,Male,Credit Card,Saturday,5,1,11,412.74,25,1135.04,3405.11,408.61,3813.72
TXN01163,Hypermarket,Household,Member,Male,Cash,Wednesday,2,0,1,209.06,0,0.0,209.06,25.09,234.15
TXN01164,Convenience,Snacks,Member,Male,Credit Card,Saturday,9,1,34,338.99,25,2881.42,8644.24,1037.31,9681.55
TXN01165,Convenience,Beverages,Member,Female,Cash,Tuesday,7,0,1,160.53,5,8.03,152.5,18.3,170.8
TXN01166,Convenience,Staples,Normal,Male,E-Wallet,Tuesday,4,0,19,99.18,20,376.88,1507.54,180.9,1688.44
TXN01167,Convenience,Staples,Normal,Male,Cash,Tuesday,4,0,2,407.47,5,40.75,774.19,92.9,867.09
TXN01168,Hypermarket,Staples,Normal,Female,Cash,Thursday,2,0,21,94.54,5,99.27,1886.07,226.33,2112.4
TXN01169,Convenience,Beverages,Normal,Male,E-Wallet,Wednesday,5,0,20,172.12,10,344.24,3098.16,371.78,3469.94
TXN01170,Convenience,Beverages,Member,Male,Credit Card,Sunday,4,1,23,434.8,15,1500.06,8500.34,1020.04,9520.38
TXN01171,Supermarket,Personal,Member,Female,E-Wallet,Tuesday,12,0,21,205.91,0,0.0,4324.11,518.89,4843.0
TXN01172,Convenience,Bakery,Member,Female,Cash,Tuesday,1,0,24,487.87,10,1170.89,10537.99,1264.56,11802.55
TXN01173,Hypermarket,Canned,Member,Female,E-Wallet,Sunday,12,1,4,490.88,0,0.0,1963.52,235.62,2199.14
TXN01174,Hypermarket,Snacks,Member,Male,Cash,Saturday,8,1,12,170.72,5,102.43,1946.21,233.55,2179.76
TXN01175,Hypermarket,Personal,Member,Female,E-Wallet,Saturday,3,1,22,68.44,5,75.28,1430.4,171.65,1602.05
TXN01176,Hypermarket,Snacks,Normal,Female,GCash,Tuesday,6,0,20,367.28,5,367.28,6978.32,837.4,7815.72
TXN01177,Convenience,Canned,Normal,Male,GCash,Monday,4,0,18,252.94,5,227.65,4325.27,519.03,4844.3
TXN01178,Convenience,Bakery,Member,Male,E-Wallet,Thursday,9,0,1,95.34,0,0.0,95.34,11.44,106.78
TXN01179,Hypermarket,Beverages,Member,Male,Credit Card,Saturday,7,1,30,368.39,0,0.0,11051.7,1326.2,12377.9
TXN01180,Hypermarket,Bakery,Normal,Male,Cash,Monday,9,0,33,64.03,0,0.0,2112.99,253.56,2366.55
TXN01181,Convenience,Beverages,Normal,Male,GCash,Thursday,10,0,24,441.59,5,529.91,10068.25,1208.19,11276.44
TXN01182,Hypermarket,Canned,Normal,Female,Credit Card,Tuesday,3,0,14,112.39,30,472.04,1101.42,132.17,1233.59
TXN01183,Supermarket,Bakery,Normal,Female,Cash,Wednesday,1,0,36,107.29,0,0.0,3862.44,463.49,4325.93
TXN01184,Hypermarket,Personal,Member,Female,GCash,Friday,5,0,5,129.05,25,161.31,483.94,58.07,542.01
TXN01185,Hypermarket,Household,Member,Male,GCash,Friday,3,0,11,482.12,15,795.5,4507.82,540.94,5048.76
TXN01186,Supermarket,Personal,Member,Male,E-Wallet,Tuesday,6,0,24,361.93,10,868.63,7817.69,938.12,8755.81
TXN01187,Supermarket,Snacks,Member,Male,Cash,Saturday,8,1,31,410.62,10,1272.92,11456.3,1374.76,12831.06
TXN01188,Convenience,Personal,Member,Female,Credit Card,Monday,11,0,13,228.94,20,595.24,2380.98,285.72,2666.7
TXN01189,Convenience,Canned,Normal,Female,Credit Card,Wednesday,4,0,16,201.34,0,0.0,3221.44,386.57,3608.01
TXN01190,Supermarket,Staples,Member,Male,Credit Card,Sunday,5,1,24,155.52,10,373.25,3359.23,403.11,3762.34
TXN01191,Supermarket,Snacks,Normal,Female,Cash,Thursday,5,0,13,266.29,10,346.18,3115.59,373.87,3489.46
TXN01192,Convenience,Bakery,Member,Male,Credit Card,Tuesday,4,0,24,298.32,10,715.97,6443.71,773.25,7216.96
TXN01193,Hypermarket,Snacks,Member,Female,Credit Card,Wednesday,4,0,26,334.3,20,1738.36,6953.44,834.41,7787.85
TXN01194,Supermarket,Household,Member,Female,Credit Card,Wednesday,4,0,2,165.7,0,0.0,331.4,39.77,371.17
TXN01195,Convenience,Beverages,Member,Female,E-Wallet,Saturday,4,1,16,476.89,10,763.02,6867.22,824.07,7691.29
TXN01196,Hypermarket,Bakery,Member,Male,E-Wallet,Thursday,4,0,38,126.39,10,480.28,4322.54,518.7,4841.24
TXN01197,Supermarket,Snacks,Normal,Female,Cash,Wednesday,5,0,46,484.54,5,1114.44,21174.4,2540.93,23715.33
TXN01198,Hypermarket,Bakery,Normal,Female,Cash,Saturday,2,1,1,56.69,5,2.83,53.86,6.46,60.32
TXN01199,Convenience,Bakery,Normal,Male,Credit Card,Monday,2,0,49,266.51,10,1305.9,11753.09,1410.37,13163.46
TXN01200,Supermarket,Bakery,Member,Female,E-Wallet,Saturday,9,1,11,200.02,20,440.04,1760.18,211.22,1971.4
TXN01201,Hypermarket,Beverages,Member,Male,GCash,Monday,2,0,35,252.11,5,441.19,8382.66,1005.92,9388.58
TXN01202,Supermarket,Canned,Normal,Male,GCash,Monday,6,0,43,306.8,20,2638.48,10553.92,1266.47,11820.39
TXN01203,Hypermarket,Personal,Member,Male,Credit Card,Sunday,2,1,29,246.02,5,356.73,6777.85,813.34,7591.19
TXN01204,Convenience,Bakery,Member,Male,Credit Card,Sunday,5,1,37,236.68,0,0.0,8757.16,1050.86,9808.02
TXN01205,Convenience,Staples,Normal,Male,E-Wallet,Wednesday,4,0,17,379.73,0,0.0,6455.41,774.65,7230.06
TXN01206,Supermarket,Canned,Member,Female,E-Wallet,Saturday,12,1,39,358.64,0,0.0,13986.96,1678.44,15665.4
TXN01207,Hypermarket,Household,Normal,Male,E-Wallet,Sunday,7,1,42,424.97,5,892.44,16956.3,2034.76,18991.06
TXN01208,Supermarket,Beverages,Member,Male,Cash,Monday,7,0,28,162.48,5,227.47,4321.97,518.64,4840.61
TXN01209,Supermarket,Snacks,Normal,Male,Cash,Sunday,6,1,29,324.29,15,1410.66,7993.75,959.25,8953.0
TXN01210,Hypermarket,Beverages,Member,Male,Credit Card,Thursday,10,0,43,313.34,15,2021.04,11452.58,1374.31,12826.89
TXN01211,Hypermarket,Snacks,Member,Female,Cash,Wednesday,5,0,3,216.38,0,0.0,649.14,77.9,727.04
TXN01212,Hypermarket,Beverages,Normal,Male,E-Wallet,Saturday,1,1,10,268.73,0,0.0,2687.3,322.48,3009.78
TXN01213,Convenience,Snacks,Member,Female,E-Wallet,Saturday,12,1,42,191.2,0,0.0,8030.4,963.65,8994.05
TXN01214,Supermarket,Bakery,Member,Male,Cash,Friday,3,0,14,113.83,10,159.36,1434.26,172.11,1606.37
TXN01215,Supermarket,Personal,Normal,Female,GCash,Saturday,9,1,12,146.21,0,0.0,1754.52,210.54,1965.06
TXN01216,Convenience,Snacks,Member,Male,Credit Card,Wednesday,1,0,47,97.48,0,0.0,4581.56,549.79,5131.35
TXN01217,Hypermarket,Snacks,Normal,Male,GCash,Thursday,5,0,42,357.38,25,3752.49,11257.47,1350.9,12608.37
TXN01218,Convenience,Staples,Member,Female,Credit Card,Saturday,2,1,30,347.33,20,2083.98,8335.92,1000.31,9336.23
TXN01219,Convenience,Snacks,Member,Male,GCash,Friday,4,0,32,477.77,0,0.0,15288.64,1834.64,17123.28
TXN01220,Convenience,Staples,Member,Female,Cash,Wednesday,11,0,32,378.36,5,605.38,11502.14,1380.26,12882.4
TXN01221,Supermarket,Household,Member,Male,Credit Card,Monday,1,0,42,73.42,5,154.18,2929.46,351.54,3281.0
TXN01222,Convenience,Bakery,Normal,Female,Credit Card,Tuesday,3,0,32,447.91,15,2149.97,12183.15,1461.98,13645.13
TXN01223,Supermarket,Staples,Member,Male,Credit Card,Tuesday,10,0,26,438.2,10,1139.32,10253.88,1230.47,11484.35
TXN01224,Supermarket,Personal,Normal,Male,E-Wallet,Monday,7,0,1,249.49,0,0.0,249.49,29.94,279.43
TXN01225,Supermarket,Canned,Member,Female,E-Wallet,Sunday,10,1,42,313.64,15,1975.93,11196.95,1343.63,12540.58
TXN01226,Hypermarket,Bakery,Member,Male,GCash,Saturday,3,1,2,489.24,5,48.92,929.56,111.55,1041.11
TXN01227,Supermarket,Staples,Member,Male,Cash,Tuesday,4,0,17,289.54,0,0.0,4922.18,590.66,5512.84
TXN01228,Supermarket,Bakery,Member,Male,E-Wallet,Sunday,2,1,30,457.39,5,686.08,13035.61,1564.27,14599.88
TXN01229,Hypermarket,Bakery,Normal,Male,Credit Card,Tuesday,3,0,39,87.37,5,170.37,3237.06,388.45,3625.51
TXN01230,Supermarket,Bakery,Normal,Male,E-Wallet,Monday,9,0,7,135.97,5,47.59,904.2,108.5,1012.7
TXN01231,Convenience,Household,Normal,Male,Cash,Saturday,3,1,27,248.34,0,0.0,6705.18,804.62,7509.8
TXN01232,Convenience,Personal,Normal,Female,E-Wallet,Saturday,11,1,9,313.14,5,140.91,2677.35,321.28,2998.63
TXN01233,Supermarket,Beverages,Member,Female,Credit Card,Sunday,5,1,22,417.3,0,0.0,9180.6,1101.67,10282.27
TXN01234,Hypermarket,Beverages,Normal,Female,GCash,Monday,2,0,34,494.72,15,2523.07,14297.41,1715.69,16013.1
TXN01235,Convenience,Staples,Normal,Male,Credit Card,Sunday,4,1,46,224.98,0,0.0,10349.08,1241.89,11590.97
TXN01236,Hypermarket,Bakery,Member,Female,Cash,Saturday,12,1,49,71.34,0,0.0,3495.66,419.48,3915.14
TXN01237,Hypermarket,Staples,Member,Male,GCash,Saturday,7,1,1,410.53,10,41.05,369.48,44.34,413.82
TXN01238,Convenience,Household,Member,Male,E-Wallet,Wednesday,7,0,9,321.97,15,434.66,2463.07,295.57,2758.64
TXN01239,Hypermarket,Household,Member,Male,E-Wallet,Sunday,12,1,20,139.34,20,557.36,2229.44,267.53,2496.97
TXN01240,Convenience,Snacks,Normal,Male,E-Wallet,Wednesday,3,0,19,272.67,5,259.04,4921.69,590.6,5512.29
TXN01241,Hypermarket,Household,Normal,Female,GCash,Monday,5,0,36,384.04,0,0.0,13825.44,1659.05,15484.49
TXN01242,Convenience,Snacks,Member,Male,Credit Card,Thursday,1,0,40,396.69,15,2380.14,13487.46,1618.5,15105.96
TXN01243,Supermarket,Personal,Member,Female,GCash,Tuesday,10,0,45,274.83,10,1236.73,11130.62,1335.67,12466.29
TXN01244,Convenience,Staples,Member,Male,GCash,Wednesday,10,0,4,187.35,0,0.0,749.4,89.93,839.33
TXN01245,Convenience,Canned,Normal,Female,Cash,Tuesday,10,0,9,488.18,25,1098.4,3295.22,395.43,3690.65
TXN01246,Convenience,Personal,Normal,Female,GCash,Friday,11,0,41,348.51,0,0.0,14288.91,1714.67,16003.58
TXN01247,Convenience,Household,Member,Female,E-Wallet,Monday,1,0,22,233.71,30,1542.49,3599.13,431.9,4031.03
TXN01248,Hypermarket,Personal,Member,Female,Credit Card,Thursday,5,0,18,176.21,20,634.36,2537.42,304.49,2841.91
TXN01249,Supermarket,Personal,Normal,Female,Credit Card,Friday,10,0,12,379.0,10,454.8,4093.2,491.18,4584.38
TXN01250,Convenience,Personal,Member,Female,Credit Card,Friday,9,0,42,158.98,25,1669.29,5007.87,600.94,5608.81
TXN01251,Hypermarket,Household,Member,Male,E-Wallet,Saturday,1,1,43,127.27,15,820.89,4651.72,558.21,5209.93
TXN01252,Supermarket,Canned,Normal,Female,E-Wallet,Friday,1,0,39,288.43,0,0.0,11248.77,1349.85,12598.62
TXN01253,Supermarket,Bakery,Member,Male,E-Wallet,Monday,4,0,9,180.49,5,81.22,1543.19,185.18,1728.37
TXN01254,Supermarket,Personal,Normal,Female,E-Wallet,Wednesday,4,0,6,333.01,0,0.0,1998.06,239.77,2237.83
TXN01255,Supermarket,Snacks,Member,Male,E-Wallet,Monday,2,0,19,103.07,5,97.92,1860.41,223.25,2083.66
TXN01256,Convenience,Household,Member,Female,GCash,Wednesday,9,0,48,344.72,15,2481.98,14064.58,1687.75,15752.33
TXN01257,Convenience,Personal,Normal,Female,E-Wallet,Friday,9,0,47,177.48,5,417.08,7924.48,950.94,8875.42
TXN01258,Hypermarket,Canned,Normal,Male,E-Wallet,Friday,2,0,7,50.11,5,17.54,333.23,39.99,373.22
TXN01259,Hypermarket,Bakery,Member,Female,E-Wallet,Thursday,9,0,16,107.12,10,171.39,1542.53,185.1,1727.63
TXN01260,Hypermarket,Household,Normal,Female,E-Wallet,Wednesday,6,0,5,470.13,20,470.13,1880.52,225.66,2106.18
TXN01261,Supermarket,Beverages,Member,Female,Credit Card,Friday,8,0,16,440.31,0,0.0,7044.96,845.4,7890.36
TXN01262,Supermarket,Bakery,Member,Male,E-Wallet,Saturday,10,1,1,155.12,5,7.76,147.36,17.68,165.04
TXN01263,Convenience,Snacks,Normal,Female,GCash,Tuesday,4,0,37,400.27,0,0.0,14809.99,1777.2,16587.19
TXN01264,Supermarket,Personal,Member,Male,GCash,Thursday,2,0,39,323.86,10,1263.05,11367.49,1364.1,12731.59
TXN01265,Supermarket,Canned,Member,Female,GCash,Monday,2,0,19,486.91,0,0.0,9251.29,1110.15,10361.44
TXN01266,Supermarket,Beverages,Normal,Female,Cash,Thursday,9,0,37,218.12,10,807.04,7263.4,871.61,8135.01
TXN01267,Hypermarket,Canned,Normal,Male,Credit Card,Tuesday,1,0,17,356.66,0,0.0,6063.22,727.59,6790.81
TXN01268,Hypermarket,Beverages,Member,Female,E-Wallet,Wednesday,12,0,26,78.59,0,0.0,2043.34,245.2,2288.54
TXN01269,Convenience,Household,Normal,Female,Cash,Monday,7,0,22,228.31,25,1255.7,3767.12,452.05,4219.17
TXN01270,Supermarket,Beverages,Normal,Male,E-Wallet,Monday,11,0,8,483.72,0,0.0,3869.76,464.37,4334.13
TXN01271,Supermarket,Snacks,Normal,Female,Cash,Wednesday,3,0,33,292.54,5,482.69,9171.13,1100.54,10271.67
TXN01272,Convenience,Snacks,Normal,Male,Cash,Sunday,3,1,2,179.55,0,0.0,359.1,43.09,402.19
TXN01273,Supermarket,Staples,Member,Male,GCash,Sunday,2,1,30,104.12,5,156.18,2967.42,356.09,3323.51
TXN01274,Supermarket,Snacks,Member,Male,GCash,Thursday,10,0,47,366.59,10,1722.97,15506.76,1860.81,17367.57
TXN01275,Hypermarket,Bakery,Member,Female,Cash,Friday,6,0,20,340.19,5,340.19,6463.61,775.63,7239.24
TXN01276,Convenience,Beverages,Normal,Male,GCash,Sunday,10,1,18,218.27,0,0.0,3928.86,471.46,4400.32
TXN01277,Convenience,Snacks,Normal,Male,Cash,Thursday,2,0,43,477.92,5,1027.53,19523.03,2342.76,21865.79
TXN01278,Convenience,Household,Normal,Female,Credit Card,Sunday,10,1,10,59.99,10,59.99,539.91,64.79,604.7
TXN01279,Convenience,Canned,Normal,Male,GCash,Tuesday,4,0,24,186.68,15,672.05,3808.27,456.99,4265.26
TXN01280,Hypermarket,Canned,Normal,Female,GCash,Saturday,10,1,4,464.48,10,185.79,1672.13,200.66,1872.79
TXN01281,Hypermarket,Staples,Normal,Female,GCash,Friday,9,0,37,194.42,10,719.35,6474.19,776.9,7251.09
TXN01282,Supermarket,Canned,Normal,Female,Credit Card,Thursday,9,0,4,163.51,0,0.0,654.04,78.48,732.52
TXN01283,Supermarket,Beverages,Member,Female,Cash,Saturday,6,1,13,290.4,0,0.0,3775.2,453.02,4228.22
TXN01284,Supermarket,Staples,Member,Male,E-Wallet,Saturday,4,1,25,420.71,0,0.0,10517.75,1262.13,11779.88
TXN01285,Supermarket,Beverages,Normal,Male,GCash,Sunday,7,1,13,96.42,0,0.0,1253.46,150.42,1403.88
TXN01286,Hypermarket,Household,Normal,Male,Cash,Wednesday,1,0,18,474.36,0,0.0,8538.48,1024.62,9563.1
TXN01287,Convenience,Staples,Normal,Male,Credit Card,Tuesday,12,0,24,407.78,10,978.67,8808.05,1056.97,9865.02
TXN01288,Hypermarket,Personal,Member,Male,E-Wallet,Tuesday,4,0,2,131.56,10,26.31,236.81,28.42,265.23
TXN01289,Supermarket,Bakery,Member,Female,GCash,Tuesday,5,0,48,370.4,25,4444.8,13334.4,1600.13,14934.53
TXN01290,Hypermarket,Bakery,Normal,Male,Credit Card,Friday,8,0,33,223.23,0,0.0,7366.59,883.99,8250.58
TXN01291,Convenience,Beverages,Normal,Male,Credit Card,Monday,12,0,19,231.03,10,438.96,3950.61,474.07,4424.68
TXN01292,Convenience,Canned,Member,Male,E-Wallet,Friday,2,0,9,402.48,20,724.46,2897.86,347.74,3245.6
TXN01293,Hypermarket,Personal,Member,Female,Cash,Thursday,12,0,28,483.25,10,1353.1,12177.9,1461.35,13639.25
TXN01294,Hypermarket,Staples,Member,Female,GCash,Saturday,5,1,35,107.0,0,0.0,3745.0,449.4,4194.4
TXN01295,Hypermarket,Personal,Member,Male,GCash,Saturday,6,1,39,239.28,0,0.0,9331.92,1119.83,10451.75
TXN01296,Supermarket,Personal,Normal,Female,Cash,Monday,5,0,10,266.42,0,0.0,2664.2,319.7,2983.9
TXN01297,Hypermarket,Canned,Member,Male,Cash,Thursday,9,0,1,219.34,5,10.97,208.37,25.0,233.37
TXN01298,Hypermarket,Staples,Member,Male,Cash,Monday,10,0,42,213.44,15,1344.67,7619.81,914.38,8534.19
TXN01299,Hypermarket,Household,Normal,Female,E-Wallet,Saturday,1,1,21,73.52,0,0.0,1543.92,185.27,1729.19
TXN01300,Convenience,Canned,Member,Female,E-Wallet,Sunday,3,1,9,358.49,0,0.0,3226.41,387.17,3613.58
TXN01301,Convenience,Personal,Member,Male,GCash,Friday,2,0,47,246.3,15,1736.42,9839.68,1180.76,11020.44
TXN01302,Supermarket,Personal,Member,Male,E-Wallet,Tuesday,12,0,15,137.66,15,309.74,1755.16,210.62,1965.78
TXN01303,Supermarket,Household,Normal,Female,Credit Card,Saturday,3,1,35,417.22,5,730.14,13872.56,1664.71,15537.27
TXN01304,Convenience,Personal,Member,Male,GCash,Wednesday,10,0,5,411.15,10,205.58,1850.18,222.02,2072.2
TXN01305,Convenience,Personal,Normal,Female,E-Wallet,Tuesday,9,0,41,268.88,5,551.2,10472.88,1256.75,11729.63
TXN01306,Convenience,Personal,Normal,Male,Cash,Saturday,9,1,22,184.3,0,0.0,4054.6,486.55,4541.15
TXN01307,Hypermarket,Bakery,Member,Female,Credit Card,Friday,10,0,41,337.14,5,691.14,13131.6,1575.79,14707.39
TXN01308,Hypermarket,Canned,Member,Male,Cash,Monday,2,0,23,179.67,10,413.24,3719.17,446.3,4165.47
TXN01309,Convenience,Snacks,Member,Male,GCash,Sunday,3,1,7,156.2,25,273.35,820.05,98.41,918.46
TXN01310,Hypermarket,Canned,Member,Female,Cash,Sunday,4,1,23,378.73,0,0.0,8710.79,1045.29,9756.08
TXN01311,Hypermarket,Household,Normal,Male,E-Wallet,Tuesday,9,0,44,68.15,10,299.86,2698.74,323.85,3022.59
TXN01312,Supermarket,Personal,Member,Male,E-Wallet,Friday,3,0,25,92.65,5,115.81,2200.44,264.05,2464.49
TXN01313,Convenience,Canned,Member,Female,GCash,Sunday,7,1,27,53.05,10,143.24,1289.12,154.69,1443.81
